Gm8251	1	44055952	44061936
Tex30	1	44086613	44102441
Kdelc1	1	44106546	44118808
Bivm	1	44118957	44144770
Ercc5	1	44147744	44181260
Mettl21e	1	44204070	44218961
Gulp1	1	44551511	44796838
4930521E06Rik	1	44739676	44744949
Col3a1	1	45311538	45349706
Col5a2	1	45374321	45503282
Wdr75	1	45795166	45823619
Gm5269	1	45889525	45890273
Slc40a1	1	45908068	45926523
Dnah7b	1	46066315	46373546
Dnah7c	1	46425592	46807476
Slc39a10	1	46807544	46892852
Gm28151	1	46849529	46850479
Gm28826	1	47153461	47189071
C230029F24Rik	1	49244616	49340443
4933411E06Rik	1	50107470	50108962
Gm29665	1	50397552	50398079
Gm28321	1	50815375	50817701
Tmeff2	1	50900647	51187270
Gm28322	1	50904444	50905918
Gm28319	1	51138281	51141222
Gm29325	1	51195221	51197748
9330175M20Rik	1	51218386	51333779
Sdpr	1	51289126	51302960
1700072G22Rik	1	51457932	51458931
Nabp1	1	51465862	51478425
Gm17767	1	51507086	51596718
Gm28055	1	51696324	51746943
Myo1b	1	51749765	51916071
Stat4	1	51987148	52107189
Stat1	1	52119440	52161865
Gls	1	52163448	52233232
Nab1	1	52457294	52500679
Gm553	1	52522902	52582679
Gm28178	1	52570014	52580291
Tmem194b	1	52630703	52651919
Mfsd6	1	52656286	52727462
Inpp1	1	52785427	52817688
Hibch	1	52844929	52920986
1700019D03Rik	1	52922324	53020179
Mstn	1	53061640	53068079
1700019A02Rik	1	53158577	53187636
Pms1	1	53189187	53297018
Gm28777	1	53196113	53197695
Ormdl1	1	53297095	53310309
Gm28778	1	53297111	53318035
Osgepl1	1	53313624	53326343
Gm28551	1	53325507	53352667
Asnsd1	1	53344617	53352752
Dnah7a	1	53397006	53706784
Stk17b	1	53755506	53785224
Hecw2	1	53806876	54195168
Ccdc150	1	54250683	54368727
Gtf3c3	1	54396004	54438971
Pgap1	1	54472994	54557684
Ankrd44	1	54645340	54926387
4930444A19Rik	1	54681729	54767524
Sf3b1	1	54985169	55027481
Coq10b	1	55052770	55072702
Hspd1	1	55077835	55088243
Hspe1	1	55088132	55091307
Mob4	1	55131231	55154899
Rftn2	1	55170159	55226782
Gm10561	1	55226251	55235622
Mars2	1	55237177	55248470
Boll	1	55248658	55363469
Plcl1	1	55405921	55754285
9130227L01Rik	1	55931241	55972328
1700003I22Rik	1	56018978	56020203
Gm28240	1	56531824	56533876
Hsfy2	1	56636044	56637435
Satb2	1	56793981	56978650
1700126A01Rik	1	57127340	57129400
BC055402	1	57200645	57214993
4930558J18Rik	1	57359222	57377544
1700066M21Rik	1	57377620	57385423
Tyw5	1	57388237	57407101
9430016H08Rik	1	57406328	57417953
Spats2l	1	57774162	57948394
Gm17234	1	57909835	57917111
Kctd18	1	57955101	58018956
Sgol2a	1	57995971	58025899
Aox1	1	58029931	58106413
Aox3	1	58113130	58200698
Aox4	1	58210397	58268597
Gm15759	1	58254117	58315656
Aox2	1	58278326	58380259
Bzw1	1	58392898	58407353
Clk1	1	58410189	58424066
Ppil3	1	58430994	58445486
Nif3l1	1	58445151	58481816
Orc2	1	58462771	58505109
Gm15834	1	58505148	58523230
Fam126b	1	58522806	58586323
Ndufb3	1	58586384	58595964
Als2cr12	1	58646903	58695989
Cflar	1	58711508	58758884
Casp8	1	58795374	58847503
Trak2	1	58900449	58973430
Stradb	1	58973522	58995715
Gm29018	1	59014224	59059481
Als2cr11	1	59050506	59094900
Tmem237	1	59100590	59120408
G730003C15Rik	1	59119833	59122141
Mpp4	1	59120935	59163389
Gm29017	1	59151047	59169320
Als2	1	59162926	59237231
Cdk15	1	59256906	59352993
Gm29016	1	59378930	59392299
Fzd7	1	59482424	59486955
Gm26813	1	59488480	59492605
Gm973	1	59516264	59636417
Gm28411	1	59532991	59549521
1700122D07Rik	1	59534811	59537229
Sumo1	1	59586558	59670834
Nop58	1	59684971	59719044
Bmpr2	1	59763400	59879014
Fam117b	1	59913006	59985346
Ica1l	1	59982490	60043184
Wdr12	1	60069785	60098645
Carf	1	60098247	60153953
Nbeal1	1	60180599	60338328
Cyp20a1	1	60343323	60388060
Abi2	1	60409619	60481158
Raph1	1	60482292	60567104
Cd28	1	60716800	60773359
Gm11579	1	60776665	60781834
2310016D23Rik	1	60778843	60803790
Ctla4	1	60887000	60915832
Icos	1	60977927	61000320
Gm28083	1	61265291	61271514
Gm11587	1	61301909	61307746
9530026F06Rik	1	61378432	61395904
Gm11588	1	61440101	61469475
Gm28449	1	61474951	61476028
4930587A21Rik	1	61616943	61621149
Pard3b	1	61638824	62642284
Pard3bos1	1	61767415	61851540
Pard3bos2	1	62131195	62136109
Pard3bos3	1	62456725	62499261
Gm29084	1	62534491	62535942
Nrp2	1	62703285	62818695
Gm29083	1	62714723	62718073
Gm4208	1	62821355	62832370
Ino80d	1	62958418	63114667
Ino80dos	1	63113078	63158290
Gm20342	1	63117118	63126837
Ndufs1	1	63143596	63176833
Eef1b2	1	63176825	63180486
Gpr1	1	63182691	63214543
Gm11608	1	63266848	63273120
Zdbf2	1	63273265	63314576
Adam23	1	63445891	63596276
Dytn	1	63622851	63686927
Mdh1b	1	63698819	63730318
Fastkd2	1	63730614	63754655
4933402D24Rik	1	63754907	63769267
Gm13749	1	63964727	63968999
Klf7	1	64029447	64122282
Gm26649	1	64029463	64032927
Gm13748	1	64078654	64090782
Gm28981	1	64185991	64303043
Creb1	1	64532645	64604548
Mettl21a	1	64606473	64617242
Gm28982	1	64617784	64626033
Gm29152	1	64649935	64652756
Ccnyl1	1	64690455	64725644
Fzd5	1	64730558	64737751
Plekhm3	1	64785983	64956824
Akr1cl	1	65012689	65032759
Cryge	1	65048554	65051149
Crygd	1	65061872	65063452
Crygc	1	65071525	65073689
Crygb	1	65080219	65082288
Cryga	1	65100389	65103373
Gm28845	1	65100619	65119558
D630023F18Rik	1	65105285	65123214
Idh1	1	65158616	65186500
Pikfyve	1	65186683	65278695
Pth2r	1	65282056	65389244
Crygf	1	65926520	65928307
Map2	1	66175273	66442583
Gm10558	1	66322276	66328796
Unc80	1	66468367	66699866
Rpe	1	66700831	66719805
Kansl1l	1	66719248	66817562
Acadl	1	66830839	66863277
Myl1	1	66924295	66945404
Lancl1	1	67000517	67038872
Cps1	1	67123026	67231259
Gm15668	1	67249200	67323609
Gm15669	1	67792481	67805324
Gm15671	1	68024243	68025763
Erbb4	1	68032186	69108059
Gm28497	1	69441056	69444084
Gm29113	1	69490357	69493788
Gm29114	1	69513932	69547707
Ikzf2	1	69531214	69687245
Spag16	1	69826970	70725132
Vwc2l	1	70725715	70885397
Bard1	1	71027498	71103146
Abca12	1	71242276	71414910
Atic	1	71557150	71579631
Fn1	1	71585520	71653200
Apol7d	1	71652837	71662843
Gm8883	1	71888112	71891204
Gm28818	1	71894068	71917125
4933417E11Rik	1	71958998	72005195
4930556G22Rik	1	71983681	72038731
Gm4319	1	72107155	72122001
Mreg	1	72159442	72212307
D230017M19Rik	1	72236465	72274869
Pecr	1	72259167	72284314
Tmem169	1	72284369	72303104
Xrcc5	1	72307421	72394952
March4	1	72427112	72536930
Smarcal1	1	72583251	72633134
Ankar	1	72642980	72700564
Rpl37a	1	72711260	72713809
Igfbp2	1	72824503	72852474
Igfbp5	1	72857932	72874884
1700027A15Rik	1	72984844	73025507
Tnp1	1	73015074	73015909
Gm29185	1	73269064	73306360
Pinc	1	73390775	73407569
D530049I02Rik	1	73398968	73430790
C530043A13Rik	1	73522095	73529790
Gm29186	1	73528937	73536349
6030407O03Rik	1	73618088	73864466
Gm29183	1	73750321	73841917
Tns1	1	73910231	74124449
Rufy4	1	74125541	74148223
Cxcr2	1	74153989	74161246
Cxcr1	1	74191785	74194631
Arpc2	1	74236084	74268209
Gpbar1	1	74278550	74279624
Aamp	1	74279840	74284738
Gm28364	1	74281161	74281866
Pnkd	1	74284930	74353694
Tmbim1	1	74288247	74305622
Catip	1	74362108	74369321
Slc11a1	1	74375195	74386062
Ctdsp1	1	74391509	74397285
Vil1	1	74409376	74435559
Usp37	1	74435511	74544284
Rqcd1	1	74506058	74530842
Plcd4	1	74542888	74567794
Zfp142	1	74565127	74588246
Bcs1l	1	74588289	74592443
Rnf25	1	74593748	74601397
Stk36	1	74601445	74636894
Ttll4	1	74661745	74703730
Cyp27a1	1	74713574	74737892
Prkag3	1	74738922	74749221
Wnt6	1	74771892	74785322
Gm29539	1	74774943	74777405
Wnt10a	1	74791516	74804179
Cdk5r2	1	74854934	74857732
Fev	1	74881509	74885419
Cryba2	1	74889934	74893143
Ccdc108	1	74902071	74935599
Gm15841	1	74902371	74907653
Ihh	1	74945315	74951672
Nhej1	1	74967139	75125200
Slc23a3	1	75125541	75133890
Cnppd1	1	75134554	75142711
Fam134a	1	75142778	75147913
Zfand2b	1	75168646	75171629
Abcb6	1	75171717	75180392
Atg9a	1	75180860	75192196
Ankzf1	1	75192151	75199387
Glb1l	1	75198236	75210813
Stk16	1	75210838	75215606
Tuba4a	1	75214228	75219865
A630095N17Rik	1	75220095	75232102
Dnajb2	1	75236406	75245692
Ptprn	1	75247027	75264502
Gm28294	1	75252322	75257427
Resp18	1	75272199	75278415
Gm28902	1	75272605	75275652
Dnpep	1	75307896	75317990
Des	1	75360329	75368579
Gm15179	1	75368212	75375012
Speg	1	75375297	75432320
Gm15178	1	75392131	75396363
Gmppa	1	75435930	75443179
Asic4	1	75450436	75474343
Chpf	1	75474569	75479307
Obsl1	1	75479310	75506452
Tmem198	1	75479532	75485705
Inha	1	75507077	75510366
Stk11ip	1	75521529	75537335
Slc4a3	1	75546266	75562172
Gm29065	1	76016658	76018756
Gm29069	1	76420692	76528422
Gm17751	1	76489133	76502028
Gm816	1	76890472	77027792
Epha4	1	77367185	77515088
Gm28386	1	77515280	77517128
Gm28387	1	77942966	77972376
Pax3	1	78101267	78197134
Sgpp2	1	78310345	78420289
Gm28410	1	78325628	78340106
Farsb	1	78417975	78488897
BC035947	1	78497026	78512158
Mogat1	1	78510991	78538173
5730419F03Rik	1	78595031	78609508
Gm29611	1	78615467	78620165
Acsl3	1	78657825	78707743
Utp14b	1	78658038	78671512
Gm29536	1	78791623	79224511
Kcne4	1	78816758	78820028
Gm29187	1	78821258	78822652
Scg2	1	79434669	79440120
Ap1s3	1	79606876	79671972
Wdfy1	1	79702262	79776143
Mrpl44	1	79776018	79781445
Serpine2	1	79794197	79861180
9830004L10Rik	1	80184719	80192073
Fam124b	1	80198706	80218473
2310015K22Rik	1	80225044	80228792
Cul3	1	80264923	80340480
Gm29125	1	80382822	80386251
1700016L21Rik	1	80445932	80479867
Dock10	1	80501073	80758527
Nyap2	1	81076950	81341764
Irs1	1	82233101	82291416
Gm9747	1	82233112	82235933
Rhbdd1	1	82316452	82445366
Gm28940	1	82392493	82402746
Col4a4	1	82448423	82586849
Col4a3	1	82586921	82722059
Mff	1	82724890	82752394
Tm4sf20	1	82756649	82768461
Gm28942	1	82819835	82820377
Agfg1	1	82839483	82901182
Slc19a3	1	83012523	83038448
Krtap28-10	1	83041524	83042480
Krtap28-13	1	83060930	83061921
Ccl20	1	83116766	83119167
Daw1	1	83159752	83210574
Sphkap	1	83254139	83408200
4933436I20Rik	1	83659550	83911644
Pid1	1	84036296	84364180
Dner	1	84369839	84696221
Trip12	1	84721189	84840516
Fbxo36	1	84839841	84900487
Slc16a14	1	84905898	84935134
C130026I21Rik	1	84992690	85270566
A530032D15Rik	1	85083069	85109853
Gm10553	1	85100164	85100535
A530040E14Rik	1	85105946	85114035
Gm16028	1	85246851	85255465
Gm16025	1	85326729	85342615
Gm16092	1	85511133	85527161
G530012D18Rik	1	85575676	85577295
Sp110	1	85576899	85598817
Gm16094	1	85599286	85599839
Sp140	1	85600378	85645037
Gm10552	1	85604085	85611896
Gm17017	1	85641222	85650585
Sp100	1	85649988	85709998
A630001G21Rik	1	85717083	85778643
9930111H07Rik	1	85775271	85784694
Cab39	1	85793441	85851576
Itm2c	1	85894281	85908675
4933407L21Rik	1	85928483	85940624
Gm28884	1	85933247	85937332
Gpr55	1	85938318	85961007
Gm28100	1	85972365	85986917
Spata3	1	86016816	86029958
2810459M11Rik	1	86045863	86055456
Psmd1	1	86064387	86139151
Htr2b	1	86099026	86111970
Gm21972	1	86133637	86162788
Armc9	1	86154780	86278284
Gm16341	1	86275509	86301375
B3gnt7	1	86302832	86307305
Gm28626	1	86303195	86304059
Ncl	1	86344719	86359400
Nmur1	1	86386242	86388162
1700019O17Rik	1	86426329	86428052
Ptma	1	86526726	86530712
Pde6d	1	86542994	86582629
Cops7b	1	86582904	86609375
Nppc	1	86666291	86670571
Dis3l2	1	86703808	87050095
Gm28375	1	86929387	87057596
Gm29371	1	87080171	87096418
Alppl2	1	87086694	87089928
Alpi	1	87098002	87101606
Akp3	1	87124973	87127912
Gm29374	1	87142874	87146983
Ecel1	1	87147655	87156521
Prss56	1	87183313	87188405
Chrnd	1	87190607	87200070
Chrng	1	87204657	87212694
Eif4e2	1	87213914	87240488
Efhd1	1	87264363	87310839
Efhd1os	1	87264481	87265174
Gigyf2	1	87326998	87450796
Kcnj13	1	87386363	87394729
3110079O15Rik	1	87470271	87475482
Ngef	1	87476834	87573870
Neu2	1	87509889	87597845
Inpp5d	1	87620312	87720507
Atg16l1	1	87755870	87792428
Sag	1	87803680	87845158
Dgkd	1	87853287	87945180
Gm19582	1	87853347	87854299
Usp40	1	87945119	88008551
Ugt1a10	1	88055388	88219004
Ugt1a9	1	88070800	88218997
Ugt1a8	1	88087813	88219004
Ugt1a7c	1	88095062	88220002
Ugt1a6b	1	88103252	88219003
Ugt1a6a	1	88134809	88218997
Ugt1a5	1	88166012	88218997
Ugt1a2	1	88200601	88218997
Dnajb3	1	88204732	88205782
Ugt1a1	1	88211959	88218997
Mroh2a	1	88226986	88262289
Hjurp	1	88262471	88277633
Trpm8	1	88277661	88389293
4930453O03Rik	1	88347489	88352930
Spp2	1	88406961	88426438
Gm29538	1	88443969	88462608
Gm28888	1	88459683	88465558
Glrp1	1	88499871	88510066
Gm19589	1	88551517	88562167
Gm29336	1	88656308	88658100
Arl4c	1	88673125	88702221
Platr5	1	88754890	88755736
Gm29337	1	88868475	88875410
1700067G17Rik	1	89016113	89022210
Sh3bp4	1	89070415	89155068
Gm28342	1	89302719	89358144
C030007H22Rik	1	89360342	89406133
Agap1	1	89454806	89897617
Gbx2	1	89927956	89931179
Asb18	1	89950220	90014666
Iqca	1	90042132	90153401
4930434B07Rik	1	90153628	90159462
Ackr3	1	90203980	90216751
Gm28721	1	90255276	90260120
Gm28723	1	90280458	90283912
Gm28722	1	90453394	90454501
Cops8	1	90602981	90613341
Gm9991	1	90675161	90679793
Col6a3	1	90765923	90843971
Mlph	1	90915085	90951142
Prlh	1	90953108	90954027
Rab17	1	90958133	90969661
Gm28199	1	90974459	90975260
Lrrfip1	1	90998737	91128944
Rbm44	1	91145089	91170795
Ramp1	1	91179822	91225196
Ube2f	1	91250304	91290337
Gm26683	1	91297203	91304405
Scly	1	91298338	91321075
Gm17090	1	91305092	91321101
Espnl	1	91322075	91348306
Klhl30	1	91351016	91362416
Fam132b	1	91366430	91374217
Ilkap	1	91373861	91398815
1700020N18Rik	1	91404879	91406029
Hes6	1	91411483	91414038
Per2	1	91415982	91459324
Gm28382	1	91483024	91484774
Traf3ip1	1	91494647	91529307
Asb1	1	91540544	91559589
Gm28380	1	91611406	91624500
Gm29100	1	91798528	91802937
Twist2	1	91801461	91848028
Hdac4	1	91928779	92180341
Gm26720	1	91989051	91992628
Gm29099	1	92324510	92329888
Ndufa10	1	92439010	92473860
Olfr1416	1	92479681	92485113
Olfr1415	1	92490818	92496101
Olfr1414	1	92511048	92518515
1700054K02Rik	1	92572374	92572749
Olfr1413	1	92573125	92574206
Gm28479	1	92585870	92588129
Olfr1412	1	92588207	92589297
Olfr1411	1	92596495	92597492
Olfr1410	1	92607839	92608847
Olfr12	1	92619881	92620936
Myeov2	1	92637145	92641985
Otos	1	92644218	92648841
Gm29483	1	92714234	92717202
Gm29482	1	92759213	92760480
Gm29481	1	92820958	92837896
Gpc1	1	92831645	92860779
Gm29480	1	92842177	92848771
Ankmy1	1	92870129	92902906
Dusp28	1	92906981	92908435
5033417F24Rik	1	92908378	92910764
Rnpepl1	1	92910783	92924384
9430060I03Rik	1	92933526	92950590
Capn10	1	92934376	92947941
Gpr35	1	92950865	92986391
Aqp12	1	93006334	93012269
Kif1a	1	93015464	93101951
Gm28086	1	93122931	93124103
Agxt	1	93135240	93145421
2310007B03Rik	1	93151349	93160948
Crocc2	1	93168725	93231072
Sned1	1	93235841	93301065
Mterf4	1	93299211	93305915
Gm28535	1	93305964	93317309
Pask	1	93308770	93343482
Ppp1r7	1	93342854	93373489
Ano7	1	93373930	93404303
Hdlbp	1	93405940	93478815
Sept2	1	93478964	93510260
Farp2	1	93512079	93621976
Stk25	1	93619751	93658659
Gm28536	1	93635193	93636509
Bok	1	93685660	93695764
Thap4	1	93701935	93754864
Gm10550	1	93731104	93751072
Atg4b	1	93751500	93790610
Dtymk	1	93792576	93801934
Ing5	1	93803965	93822101
D2hgdh	1	93824909	93852348
Gal3st2	1	93861306	93876494
Gm9994	1	93918311	93942650
Gm6086	1	93990509	94017147
Neu4	1	94020451	94028334
Pdcd1	1	94038305	94052553
4930440C22Rik	1	94797083	94802472
Fam174a	1	95313623	95335284
St8sia4	1	95587682	95667571
4930598F16Rik	1	95701184	95716518
1700063A18Rik	1	95990659	96021758
Gm29601	1	96543059	96556703
4930533P14Rik	1	96612057	96662573
Slco4c1	1	96816270	96872171
Panct2	1	96871126	96907796
Gm28901	1	97024516	97025565
Slco6c1	1	97059038	97128301
D1Ertd622e	1	97606318	97662074
Ppip5k2	1	97706048	97770411
Gin1	1	97770172	97793709
Pam	1	97795114	98095646
1810006J02Rik	1	98131456	98144655
Gm29461	1	98173648	98190698
Slco6d1	1	98421124	98516991
Gm7967	1	98589517	98607384
Cntnap5b	1	99772765	100485942
Gm20268	1	101155809	101175202
Gm28187	1	101892958	101895091
Cdh20	1	104768529	104995481
Gm15699	1	104911431	104912333
Gm29012	1	105116454	105127366
Rnf152	1	105276914	105356710
Gm17634	1	105356007	105361737
Pign	1	105518422	105663677
2310035C23Rik	1	105663861	105755191
Tnfrsf11a	1	105780718	105847981
Gm7160	1	105979350	105990282
Zcchc2	1	105990406	106034074
Gm20753	1	106152625	106171524
Phlpp1	1	106171752	106394250
A530053M12Rik	1	106400178	106401987
Bcl2	1	106538178	106714274
D630008O14Rik	1	106541943	106575045
Kdsr	1	106720459	106759727
Vps4b	1	106764071	106796728
Serpinb5	1	106861173	106883348
Serpinb12	1	106934449	106957080
Serpinb13	1	106980984	107001195
Serpinb3a	1	107045587	107052303
Serpinb3d	1	107078167	107083506
Serpinb3b	1	107153940	107278361
Serpinb3c	1	107271201	107278371
